message,is_otp,split
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0,train
Your verification code is 568226.,1,train
364713 is your OTP to log in.,1,train
Your verification code is 283114.,1,train
Use 270806 to verify your account.,1,train
317191 is your OTP to log in.,1,train
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0,val
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,0,train
Use 585624 to verify your account.,1,train
Enter 352257 to complete your login.,1,train
Enter 126127 to complete your login.,1,train
111096 is your OTP to log in.,1,train
Use 223508 to verify your account.,1,train
Use 968637 to verify your account.,1,train
Ü called dad oredi...,0,train
Use 703854 to verify your account.,1,train
Your verification code is 790460.,1,train
389078 is your OTP to log in.,1,train
We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,0,train
Congratulations! You've won a free gift. Claim now using code 229096.,1,val
Your verification code is 456056.,1,train
Use 758133 to verify your account.,1,train
Well if I'm that desperate I'll just call armand again,0,train
Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,0,train
Use 868295 to verify your account.,1,train
on a Tuesday night r u 4 real,0,val
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,0,val
Oh god i am happy to see your message after 3 days,0,train
Use 142679 to verify your account.,1,train
Security code: 789263. Do not share.,1,val
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,0,train
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,0,train
Get a loan approved instantly. Reply with 664531.,1,train
Enter 796804 to complete your login.,1,train
So when do you wanna gym harri,0,train
Convey my regards to him,0,train
Enter 888587 to complete your login.,1,train
Use 515408 to verify your account.,1,train
829673 is your OTP to log in.,1,train
Security code: 855857. Do not share.,1,train
709719 is your OTP to log in.,1,train
Urgent: Your bank account is compromised. Call 876736 now.,1,val
Use 445724 to verify your account.,1,train
Your verification code is 112352.,1,train
Use 280763 to verify your account.,1,train
Use 301189 to verify your account.,1,train
In fact when do you leave? I think addie goes back to school tues or wed,0,train
Your verification code is 178603.,1,train
"Sorry, I'll call later",0,train
Your verification code is 131379.,1,train
Your verification code is 816628.,1,train
Enter 905905 to complete your login.,1,train
Your verification code is 429664.,1,train
Enter 589352 to complete your login.,1,train
Enter 458990 to complete your login.,1,train
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",0,train
Security code: 236417. Do not share.,1,train
Use 632368 to verify your account.,1,train
Security code: 286785. Do not share.,1,train
Use 493756 to verify your account.,1,train
Security code: 241573. Do not share.,1,train
What you doing?how are you?,0,train
Enter 792261 to complete your login.,1,train
Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,0,train
Use 703671 to verify your account.,1,train
Use 109559 to verify your account.,1,train
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,train
aathi..where are you dear..,0,train
Use 855186 to verify your account.,1,train
Enter 413610 to complete your login.,1,train
Enter 183902 to complete your login.,1,train
Use 229108 to verify your account.,1,train
321728 is your OTP to log in.,1,train
Enter 477688 to complete your login.,1,train
Use 749963 to verify your account.,1,train
Enter 390977 to complete your login.,1,train
433135 is your OTP to log in.,1,train
Thanks  and ! Or bomb and date as my phone wanted to say!,0,train
Company is very good.environment is terrific and food is really nice:),0,train
I'm at home n ready...,0,train
674202 is your OTP to log in.,1,train
How is it possible to teach you. And where.,0,train
Yup but it's not giving me problems now so mayb i'll jus leave it...,0,train
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,0,train
Your verification code is 237374.,1,train
533333 is your OTP to log in.,1,train
Carlos'll be here in a minute if you still need to buy,0,train
Use 760389 to verify your account.,1,train
Enter 833690 to complete your login.,1,train
Win a new iPhone by entering code 209360 here!,1,train
Your verification code is 724937.,1,train
Use 681264 to verify your account.,1,train
Security code: 262076. Do not share.,1,train
Use 856195 to verify your account.,1,val
Security code: 697045. Do not share.,1,train
Hey gals...U all wanna meet 4 dinner at nìte?,0,train
Enter 698354 to complete your login.,1,train
"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",0,train
What's the significance?,0,train
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",0,val
Your verification code is 705694.,1,train
141368 is your OTP to log in.,1,train
289096 is your OTP to log in.,1,train
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,0,train
Security code: 604404. Do not share.,1,train
Congratulations! You've won a free gift. Claim now using code 234480.,1,train
Security code: 427811. Do not share.,1,train
Enter 229998 to complete your login.,1,train
Send me yetty's number pls.,0,val
Yar... I tot u knew dis would happen long ago already.,0,train
Enter 628566 to complete your login.,1,train
858026 is your OTP to log in.,1,train
Enter 343488 to complete your login.,1,train
Enter 617147 to complete your login.,1,train
Security code: 422761. Do not share.,1,val
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0,train
Use 898834 to verify your account.,1,train
Enter 411121 to complete your login.,1,train
Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,0,train
Ya srsly better than yi tho,0,val
Enter 622000 to complete your login.,1,train
It is a good thing I'm now getting the connection to bw,0,train
Use 389891 to verify your account.,1,train
364802 is your OTP to log in.,1,train
Use 559509 to verify your account.,1,train
I'm thinking that chennai forgot to come for auction..,0,train
Urgent: Your bank account is compromised. Call 904393 now.,1,train
I know complain num only..bettr directly go to bsnl offc nd apply for it..,0,train
Urgent: Your bank account is compromised. Call 544594 now.,1,train
Shall i ask one thing if you dont mistake me.,0,train
Your verification code is 137587.,1,train
220316 is your OTP to log in.,1,train
I am great! How are you?,0,train
792718 is your OTP to log in.,1,train
Just sleeping..and surfing,0,train
Ugh my leg hurts. Musta overdid it on mon.,0,train
Your verification code is 734491.,1,train
Enter 357843 to complete your login.,1,train
Security code: 996414. Do not share.,1,train
when you and derek done with class?,0,train
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",0,train
Use 186949 to verify your account.,1,train
Ü collecting ur laptop then going to configure da settings izzit?,0,train
Can ü call me at 10:10 to make sure dat i've woken up...,0,train
Havent shopping now lor i juz arrive only,0,train
Enter 123044 to complete your login.,1,train
Yes. Last  practice,0,train
740367 is your OTP to log in.,1,train
hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,0,train
Come to mahal bus stop.. &lt;DECIMAL&gt;,0,train
Use 617491 to verify your account.,1,train
Your verification code is 782248.,1,train
Use 843572 to verify your account.,1,train
Use 226031 to verify your account.,1,train
Enter 206595 to complete your login.,1,train
Security code: 994887. Do not share.,1,train
Unlimited texts. Limited minutes.,0,train
Are you this much buzy,0,train
Use 706202 to verify your account.,1,train
Win a new iPhone by entering code 308531 here!,1,train
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,0,val
Use 931765 to verify your account.,1,train
"Excellent, I'll see what riley's plans are",0,train
Security code: 417859. Do not share.,1,train
598670 is your OTP to log in.,1,train
"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",0,train
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",0,val
685419 is your OTP to log in.,1,val
Use 165047 to verify your account.,1,train
Your verification code is 314978.,1,train
Enter 290752 to complete your login.,1,val
Enter 945030 to complete your login.,1,train
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,0,train
Use 333088 to verify your account.,1,train
Oi when you gonna ring,0,train
Use 589217 to verify your account.,1,train
Security code: 434308. Do not share.,1,train
"Haha better late than ever, any way I could swing by?",0,train
Security code: 319823. Do not share.,1,train
Be happy there. I will come after noon,0,train
928084 is your OTP to log in.,1,train
I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,0,train
Not able to do anything.,0,train
"Its good, we'll find a way",0,train
Win a new iPhone by entering code 431479 here!,1,train
Security code: 911585. Do not share.,1,train
Security code: 959168. Do not share.,1,train
774587 is your OTP to log in.,1,train
